"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"menottant";"menottante";"menottantes";"menottants";0;0;89249
"mensurant";"mensurante";"mensurantes";"mensurants";0;0;89251
"mentionnant";"mentionnante";"mentionnantes";"mentionnants";0;46;89252
"mentant";"mentante";"mentantes";"mentants";0;0;89253
"méprenant";"méprenante";"méprenantes";"méprenants";0;0;89255
"merdant";"merdante";"merdantes";"merdants";0;0;89259
"merdoyant";"merdoyante";"merdoyantes";"merdoyants";0;0;89260
"meringuant";"meringuante";"meringuantes";"meringuants";0;0;89261
"méritant";"méritante";"méritantes";"méritants";0;1;89262
"mesquinant";"mesquinante";"mesquinantes";"mesquinants";0;0;89265
"messeant";"messeante";"messeantes";"messeants";0;0;89266
"métissant";"métissante";"métissantes";"métissants";0;0;89274
"métrant";"métrante";"métrantes";"métrants";0;0;89275
"mettant";"mettante";"mettantes";"mettants";0;258;89276
"meublant";"meublante";"meublantes";"meublants";0;0;89277
"meuglant";"meuglante";"meuglantes";"meuglants";0;0;89278
"meulant";"meulante";"meulantes";"meulants";0;0;89279
"meurtrissant";"meurtrissante";"meurtrissantes";"meurtrissants";0;0;89280
"mévendant";"mévendante";"mévendantes";"mévendants";0;0;89281
"miaulant";"miaulante";"miaulantes";"miaulants";0;0;89282
"michetonnant";"michetonnante";"michetonnantes";"michetonnants";0;0;89283
"micro-injectant";"micro-injectante";"micro-injectantes";"micro-injectants";0;0;89284
"microcopiant";"microcopiante";"microcopiantes";"microcopiants";0;0;89285
"microfilmant";"microfilmante";"microfilmantes";"microfilmants";0;0;89286
"mignardant";"mignardante";"mignardantes";"mignardants";0;0;89288
"mignotant";"mignotante";"mignotantes";"mignotants";0;0;89289
"migrant";"migrante";"migrantes";"migrants";0;105;89290
"mijotant";"mijotante";"mijotantes";"mijotants";0;0;89291
"militant";"militante";"militantes";"militants";0;12;89293
"mimant";"mimante";"mimantes";"mimants";0;0;89295
"minaudant";"minaudante";"minaudantes";"minaudants";0;0;89296
"mincissant";"mincissante";"mincissantes";"mincissants";0;0;89297
"minant";"minante";"minantes";"minants";0;4;89298
"miniaturant";"miniaturante";"miniaturantes";"miniaturants";0;0;89300
"minorant";"minorante";"minorantes";"minorants";0;0;89303
"minouchant";"minouchante";"minouchantes";"minouchants";0;0;89304
"minutant";"minutante";"minutantes";"minutants";0;0;89305
"mirant";"mirante";"mirantes";"mirants";0;0;89306
"miroitant";"miroitante";"miroitantes";"miroitants";0;2;89307
"missionnant";"missionnante";"missionnantes";"missionnants";0;0;89309
"mitant";"mitante";"mitantes";"mitants";0;0;89310
"mitigeant";"mitigeante";"mitigeantes";"mitigeants";0;0;89312
"mitonnant";"mitonnante";"mitonnantes";"mitonnants";0;0;89313
"mitraillant";"mitraillante";"mitraillantes";"mitraillants";0;0;89314
"mixant";"mixante";"mixantes";"mixants";0;0;89315
"mixtionnant";"mixtionnante";"mixtionnantes";"mixtionnants";0;0;89316
"modelant";"modelante";"modelantes";"modelants";0;0;89318
"modérant";"modérante";"modérantes";"modérants";0;0;89320
"modifiant";"modifiante";"modifiantes";"modifiants";0;233;89322
"modulant";"modulante";"modulantes";"modulants";0;0;89323
"moirant";"moirante";"moirantes";"moirants";0;0;89324
"moissonnant";"moissonnante";"moissonnantes";"moissonnants";0;0;89327
"moitant";"moitante";"moitantes";"moitants";0;0;89328
"moitissant";"moitissante";"moitissantes";"moitissants";0;0;89329
"molestant";"molestante";"molestantes";"molestants";0;0;89330
"moletant";"moletante";"moletantes";"moletants";0;0;89331
"mollardant";"mollardante";"mollardantes";"mollardants";0;0;89332
"molletonnant";"molletonnante";"molletonnantes";"molletonnants";0;0;89333
"mollissant";"mollissante";"mollissantes";"mollissants";0;0;89334
"momifiant";"momifiante";"momifiantes";"momifiants";0;0;89335
"mondant";"mondante";"mondantes";"mondants";0;0;89336
"monnayant";"monnayante";"monnayantes";"monnayants";0;0;89339
"monologuant";"monologuante";"monologuantes";"monologuants";0;0;89340
"montant";"montante";"montantes";"montants";0;333;89342
"montrant";"montrante";"montrantes";"montrants";0;21;89343
"moquant";"moquante";"moquantes";"moquants";0;0;89344
"moquettant";"moquettante";"moquettantes";"moquettants";0;0;89345
"morcelant";"morcelante";"morcelantes";"morcelants";0;2;89347
"mordançant";"mordançante";"mordançantes";"mordançants";0;0;89348
"mordillant";"mordillante";"mordillantes";"mordillants";0;0;89349
"mordorant";"mordorante";"mordorantes";"mordorants";0;0;89350
"mordant";"mordante";"mordantes";"mordants";0;2;89351
"morfalant";"morfalante";"morfalantes";"morfalants";0;0;89352
"morfiant";"morfiante";"morfiantes";"morfiants";0;0;89353
"morfilant";"morfilante";"morfilantes";"morfilants";0;0;89354
"morflant";"morflante";"morflantes";"morflants";0;0;89355
"morfondant";"morfondante";"morfondantes";"morfondants";0;0;89356
"morganant";"morganante";"morganantes";"morganants";0;0;89357
"morguant";"morguante";"morguantes";"morguants";0;0;89358
"morigénant";"morigénante";"morigénantes";"morigénants";0;0;89359
"mortifiant";"mortifiante";"mortifiantes";"mortifiants";0;0;89361
"motionnant";"motionnante";"motionnantes";"motionnants";0;0;89362
"motivant";"motivante";"motivantes";"motivants";0;16;89363
"motonnant";"motonnante";"motonnantes";"motonnants";0;0;89364
"mottant";"mottante";"mottantes";"mottants";0;0;89366
"mouchardant";"mouchardante";"mouchardantes";"mouchardants";0;0;89367
"mouchant";"mouchante";"mouchantes";"mouchants";0;0;89368
"moucheronnant";"moucheronnante";"moucheronnantes";"moucheronnants";0;0;89369
"mouchetant";"mouchetante";"mouchetantes";"mouchetants";0;0;89370
"mouettant";"mouettante";"mouettantes";"mouettants";0;0;89372
"moufetant";"moufetante";"moufetantes";"moufetants";0;0;89373
"mouftant";"mouftante";"mouftantes";"mouftants";0;0;89374
"mouillassant";"mouillassante";"mouillassantes";"mouillassants";0;0;89375
"mouillant";"mouillante";"mouillantes";"mouillants";0;0;89376
"moulant";"moulante";"moulantes";"moulants";0;0;89377
"moulinant";"moulinante";"moulinantes";"moulinants";0;0;89378
"moulurant";"moulurante";"moulurantes";"moulurants";0;0;89379
"mourant";"mourante";"mourantes";"mourants";0;8;89380
"mouronnant";"mouronnante";"mouronnantes";"mouronnants";0;0;89381
"moussant";"moussante";"moussantes";"moussants";0;0;89382
"moutonnant";"moutonnante";"moutonnantes";"moutonnants";0;1;89383
"mouvementant";"mouvementante";"mouvementantes";"mouvementants";0;0;89384
"mouvant";"mouvante";"mouvantes";"mouvants";0;1;89386
"moyennant";"moyennante";"moyennantes";"moyennants";0;81;89387
"muchant";"muchante";"muchantes";"muchants";0;0;89388
"muant";"muante";"muantes";"muants";0;0;89389
"mugissant";"mugissante";"mugissantes";"mugissants";0;0;89390
"muguetant";"muguetante";"muguetantes";"muguetants";0;0;89391
"mulotant";"mulotante";"mulotantes";"mulotants";0;0;89392
"multiplant";"multiplante";"multiplantes";"multiplants";0;0;89393
"multiplexant";"multiplexante";"multiplexantes";"multiplexants";0;0;89394
"multipliant";"multipliante";"multipliantes";"multipliants";0;6;89395
"munissant";"munissante";"munissantes";"munissants";0;0;89397
"munitionnant";"munitionnante";"munitionnantes";"munitionnants";0;0;89398
"muraillant";"muraillante";"muraillantes";"muraillants";0;0;89399
"murant";"murante";"murantes";"murants";0;0;89400
"mérissant";"mérissante";"mérissantes";"mérissants";0;0;89401
"murmurant";"murmurante";"murmurantes";"murmurants";0;0;89402
"musclant";"musclante";"musclantes";"musclants";0;0;89404
"musquant";"musquante";"musquantes";"musquants";0;0;89408
"mussant";"mussante";"mussantes";"mussants";0;0;89409
"mutant";"mutante";"mutantes";"mutants";0;0;89410
"mutilant";"mutilante";"mutilantes";"mutilants";0;0;89411
"mutinant";"mutinante";"mutinantes";"mutinants";0;0;89412
"mystifiant";"mystifiante";"mystifiantes";"mystifiants";0;0;89414
"mythifiant";"mythifiante";"mythifiantes";"mythifiants";0;0;89415
"nacrant";"nacrante";"nacrantes";"nacrants";0;0;89416
"nageant";"nageante";"nageantes";"nageants";0;0;89417
"naissant";"naissante";"naissantes";"naissants";0;1;89418
"nanifiant";"nanifiante";"nanifiantes";"nanifiants";0;0;89419
"nantissant";"nantissante";"nantissantes";"nantissants";0;0;89420
"nappant";"nappante";"nappantes";"nappants";0;0;89421
"narguant";"narguante";"narguantes";"narguants";0;0;89422
"narrant";"narrante";"narrantes";"narrants";0;0;89423
"nattant";"nattante";"nattantes";"nattants";0;0;89427
"naufrageant";"naufrageante";"naufrageantes";"naufrageants";0;0;89429
"naviguant";"naviguante";"naviguantes";"naviguants";0;0;89430
"navrant";"navrante";"navrantes";"navrants";0;0;89431
"nécessitant";"nécessitante";"nécessitantes";"nécessitants";0;0;89434
"négligeant";"négligeante";"négligeantes";"négligeants";0;0;89436
"négociant";"négociante";"négociantes";"négociants";0;18;89437
"neigeotant";"neigeotante";"neigeotantes";"neigeotants";0;0;89438
"neigeant";"neigeante";"neigeantes";"neigeants";0;0;89439
"nervurant";"nervurante";"nervurantes";"nervurants";0;0;89441
"nettoyant";"nettoyante";"nettoyantes";"nettoyants";0;0;89442
"nichant";"nichante";"nichantes";"nichants";0;0;89445
"nickelant";"nickelante";"nickelantes";"nickelants";0;0;89446
"nidifiant";"nidifiante";"nidifiantes";"nidifiants";0;0;89448
"niellant";"niellante";"niellantes";"niellants";0;0;89449
"niant";"niante";"niantes";"niants";0;0;89450
"nigaudant";"nigaudante";"nigaudantes";"nigaudants";0;0;89451
"nimbant";"nimbante";"nimbantes";"nimbants";0;0;89452
"nippant";"nippante";"nippantes";"nippants";0;0;89453
"niquant";"niquante";"niquantes";"niquants";0;0;89454
"nitratant";"nitratante";"nitratantes";"nitratants";0;0;89455
"nitrant";"nitrante";"nitrantes";"nitrants";0;0;89456
"nitrifiant";"nitrifiante";"nitrifiantes";"nitrifiants";0;0;89457
"nitrurant";"nitrurante";"nitrurantes";"nitrurants";0;0;89458
"nivelant";"nivelante";"nivelantes";"nivelants";0;0;89459
"noircissant";"noircissante";"noircissantes";"noircissants";0;1;89460
"nombrant";"nombrante";"nombrantes";"nombrants";0;0;89463
"nommant";"nommante";"nommantes";"nommants";0;1;89465
"nonuplant";"nonuplante";"nonuplantes";"nonuplants";0;0;89466
"nopant";"nopante";"nopantes";"nopants";0;0;89467
"nordissant";"nordissante";"nordissantes";"nordissants";0;0;89468
"notariant";"notariante";"notariantes";"notariants";0;0;89470
"notant";"notante";"notantes";"notants";0;4;89471
"notifiant";"notifiante";"notifiantes";"notifiants";0;11;89472
"nouant";"nouante";"nouantes";"nouants";0;0;89473
"nourrissant";"nourrissante";"nourrissantes";"nourrissants";0;0;89474
"novant";"novante";"novantes";"novants";0;0;89477
"noyautant";"noyautante";"noyautantes";"noyautants";0;0;89478
"noyant";"noyante";"noyantes";"noyants";0;0;89479
"nuançant";"nuançante";"nuançantes";"nuançants";0;0;89480
"nucléant";"nucléante";"nucléantes";"nucléants";0;0;89482
"nuant";"nuante";"nuantes";"nuants";0;0;89483
"numérotant";"numérotante";"numérotantes";"numérotants";0;0;89486
"obéissant";"obéissante";"obéissantes";"obéissants";0;2;89487
"obérant";"obérante";"obérantes";"obérants";0;0;89488
"objectant";"objectante";"objectantes";"objectants";0;1;89489
"objectivant";"objectivante";"objectivantes";"objectivants";0;0;89490
"objurguant";"objurguante";"objurguantes";"objurguants";0;0;89491
"obligeant";"obligeante";"obligeantes";"obligeants";0;72;89492
"obliquant";"obliquante";"obliquantes";"obliquants";0;0;89493
"oblitérant";"oblitérante";"oblitérantes";"oblitérants";0;0;89494
"obnubilant";"obnubilante";"obnubilantes";"obnubilants";0;0;89495
"obombrant";"obombrante";"obombrantes";"obombrants";0;0;89496
"obscurcissant";"obscurcissante";"obscurcissantes";"obscurcissants";0;0;89497
"obsédant";"obsédante";"obsédantes";"obsédants";0;4;89498
"observant";"observante";"observantes";"observants";0;1;89499
"obstruant";"obstruante";"obstruantes";"obstruants";0;0;89500
"obtempérant";"obtempérante";"obtempérantes";"obtempérants";0;0;89501
"obtenant";"obtenante";"obtenantes";"obtenants";0;4;89502
"obturant";"obturante";"obturantes";"obturants";0;0;89503
"obvenant";"obvenante";"obvenantes";"obvenants";0;0;89504
"obviant";"obviante";"obviantes";"obviants";0;0;89505
"occluant";"occluante";"occluantes";"occluants";0;0;89508
"occultant";"occultante";"occultantes";"occultants";0;0;89509
"occupant";"occupante";"occupantes";"occupants";0;7;89510
"ocrant";"ocrante";"ocrantes";"ocrants";0;0;89511
"octaviant";"octaviante";"octaviantes";"octaviants";0;0;89512
"octroyant";"octroyante";"octroyantes";"octroyants";0;4;89513
"octuplant";"octuplante";"octuplantes";"octuplants";0;0;89514
"oeilletonnant";"oeilletonnante";"oeilletonnantes";"oeilletonnants";0;0;89515
"oeuvrant";"oeuvrante";"oeuvrantes";"oeuvrants";0;2;89516
"offensant";"offensante";"offensantes";"offensants";0;0;89517
"officiant";"officiante";"officiantes";"officiants";0;0;89519
"offrant";"offrante";"offrantes";"offrants";0;46;89520
"offusquant";"offusquante";"offusquantes";"offusquants";0;0;89521
"ombrageant";"ombrageante";"ombrageantes";"ombrageants";0;0;89523
"ombrant";"ombrante";"ombrantes";"ombrants";0;0;89524
"omettant";"omettante";"omettantes";"omettants";0;0;89525
"opacifiant";"opacifiante";"opacifiantes";"opacifiants";0;0;89526
"opérant";"opérante";"opérantes";"opérants";0;0;89528
"opiaçant";"opiaçante";"opiaçantes";"opiaçants";0;0;89529
"opinant";"opinante";"opinantes";"opinants";0;0;89530
"oppressant";"oppressante";"oppressantes";"oppressants";0;1;89532
"opprimant";"opprimante";"opprimantes";"opprimants";0;0;89533
"optant";"optante";"optantes";"optants";0;2;89534
"orangeant";"orangeante";"orangeantes";"orangeants";0;0;89538
"orbitant";"orbitante";"orbitantes";"orbitants";0;0;89539
"orchestrant";"orchestrante";"orchestrantes";"orchestrants";0;0;89540
"ordonnançant";"ordonnançante";"ordonnançantes";"ordonnançants";0;0;89541
"ordonnant";"ordonnante";"ordonnantes";"ordonnants";0;6;89542
"organsinant";"organsinante";"organsinantes";"organsinants";0;0;89544
"orientant";"orientante";"orientantes";"orientants";0;1;89546
"oringuant";"oringuante";"oringuantes";"oringuants";0;0;89547
"ornementant";"ornementante";"ornementantes";"ornementants";0;0;89548
"ornant";"ornante";"ornantes";"ornants";0;0;89549
"orthographiant";"orthographiante";"orthographiantes";"orthographiants";0;0;89550
"oscillant";"oscillante";"oscillantes";"oscillants";0;1;89551
"ossifiant";"ossifiante";"ossifiantes";"ossifiants";0;0;89553
"ostinant";"ostinante";"ostinantes";"ostinants";0;0;89554
"ôtant";"ôtante";"ôtantes";"ôtants";0;0;89556
"ouatant";"ouatante";"ouatantes";"ouatants";0;0;89557
"ouatinant";"ouatinante";"ouatinantes";"ouatinants";0;0;89558
"oubliant";"oubliante";"oubliantes";"oubliants";0;3;89559
"ouillant";"ouillante";"ouillantes";"ouillants";0;0;89560
"oyant";"oyante";"oyantes";"oyants";0;0;89561
"ourdissant";"ourdissante";"ourdissantes";"ourdissants";0;0;89562
"ourlant";"ourlante";"ourlantes";"ourlants";0;0;89563
"outant";"outante";"outantes";"outants";0;0;89564
"outillant";"outillante";"outillantes";"outillants";0;0;89565
"outrageant";"outrageante";"outrageantes";"outrageants";0;1;89566
"outrepassant";"outrepassante";"outrepassantes";"outrepassants";0;3;89567
"outrant";"outrante";"outrantes";"outrants";0;0;89568
"ouvrageant";"ouvrageante";"ouvrageantes";"ouvrageants";0;0;89569
"ouvrant";"ouvrante";"ouvrantes";"ouvrants";0;23;89571
"ovationnant";"ovationnante";"ovationnantes";"ovationnants";0;0;89573
"ovulant";"ovulante";"ovulantes";"ovulants";0;0;89574
"oxydant";"oxydante";"oxydantes";"oxydants";0;1;89575
"oxygénant";"oxygénante";"oxygénantes";"oxygénants";0;0;89576
"pacageant";"pacageante";"pacageantes";"pacageants";0;0;89578
"pacemaquant";"pacemaquante";"pacemaquantes";"pacemaquants";0;0;89579
"pacifiant";"pacifiante";"pacifiantes";"pacifiants";0;0;89580
"pacquant";"pacquante";"pacquantes";"pacquants";0;0;89581
"padoquant";"padoquante";"padoquantes";"padoquants";0;0;89583
"pagayant";"pagayante";"pagayantes";"pagayants";0;0;89585
"pageotant";"pageotante";"pageotantes";"pageotants";0;0;89586
"pageant";"pageante";"pageantes";"pageants";0;1;89587
"paginant";"paginante";"paginantes";"paginants";0;0;89588
"pagnotant";"pagnotante";"pagnotantes";"pagnotants";0;0;89589
"paillardant";"paillardante";"paillardantes";"paillardants";0;0;89590
"paillassonnant";"paillassonnante";"paillassonnantes";"paillassonnants";0;0;89591
"paillant";"paillante";"paillantes";"paillants";0;0;89592
"pailletant";"pailletante";"pailletantes";"pailletants";0;0;89593
"paillonnant";"paillonnante";"paillonnantes";"paillonnants";0;0;89594
"paisselant";"paisselante";"paisselantes";"paisselants";0;0;89595
"paissant";"paissante";"paissantes";"paissants";0;0;89596
"pajotant";"pajotante";"pajotantes";"pajotants";0;0;89597
"palabrant";"palabrante";"palabrantes";"palabrants";0;0;89598
"palancrant";"palancrante";"palancrantes";"palancrants";0;0;89599
"palangrant";"palangrante";"palangrantes";"palangrants";0;0;89600
"palanguant";"palanguante";"palanguantes";"palanguants";0;0;89601
"palanquant";"palanquante";"palanquantes";"palanquants";0;0;89602
"palettant";"palettante";"palettantes";"palettants";0;0;89604
